Company Name,Rating,Average Salary,Role
RedCarpet,3.8,14T -16T,Data Science Intern - Monthly
RoadE,4.0,6L -6L,Data Science Intern
FLIP Technologies,3.9,5T -5T,Data Science Intern - Monthly
Teras Energies,4.0,25T -27T,Data Science Intern - Monthly
Bajaj Finance,3.7,10T -10T,Data Science Intern - Monthly
IBM,4.0,7L -7L,Data Science Intern
Happymonk AI,3.3,14T -16T,Data Science Intern - Monthly
REGex Software,4.0,10T -10T,Data Science Intern - Monthly
Digilytics,3.4,12T -13T,Data Science Intern - Monthly
Denave,3.5,29T -31T,Data Science Intern - Monthly
Karomi,4.4,10T -10T,Data Science Intern - Monthly
AlmaBetter,4.2,4L -4L,Data Science Intern
DXFactor,4.9,2L -3L,Data Science Intern
Energy Soft Solutions,5.0,3L -3L,Data Science Intern
Akaike Technologies,4.8,33T -37T,Data Science Intern - Monthly
Protium,3.9,48T -52T,Data Science Intern - Monthly
Checkmate Global Technologies,5.0,2L -2L,Data Science Intern
NA World Services,3.9,3L -4L,Data Science Intern
Devtown,4.1,39T -42T,Data Science Intern - Monthly
Innovate Tax,4.0,8T -8T,Data Science Intern - Monthly
GreyAtom,3.8,19T -21T,Data Science Intern - Monthly
Robert Bosch,4.2,34T -36T,Data Science Intern - Monthly
LetsGrowMore,4.3,96 -103,Data Science Intern - Hourly
TalentServe,2.3,10T -10T,Data Science Intern - Monthly
Amex Interior,4.4,17L -19L,Data Science Intern
Google,4.4,12L -14L,Data Science Intern
Angel One,4.1,24T -26T,Data Science Intern - Monthly
Brain O Vision,3.7,19T -21T,Data Science Intern - Monthly
Inteliment,4.3,10T -10T,Data Science Intern - Monthly
Basal Analytics,4.6,10T -10T,Data Science Intern - Monthly
Accenture,4.0,48T -52T,Data Science Intern - Monthly
Trademo,3.7,24T -26T,Data Science Intern - Monthly
Coriolis Technologies,4.3,17T -19T,Data Science Intern - Monthly
AI Variant,4.2,10T -10T,Data Science Intern - Monthly
Awarathon,3.2,10T -10T,Data Science Intern - Monthly
Learnbay,4.6,4L -4L,Data Science Intern
Informatica,4.1,46T -50T,Data Science Intern - Monthly
NuWare,4.3,14T -16T,Data Science Intern - Monthly
Logipe,4.3,24T -26T,Data Science Intern - Monthly
Artificial Penetration,4.7,10T -10T,Data Science Intern - Monthly
Indus OS,4.7,2L -2L,Data Science Intern
A.P.T. Portfolio,3.4,2L -2L,Data Science Intern - Monthly
Smollan,3.2,14T -16T,Data Science Intern - Monthly
Exela Technologies,3.1,3L -3L,Data Science Intern
Oracuz Info Tech,3.9,14T -16T,Data Science Intern - Monthly
Digi Vet Care,,32T -35T,Data Science Intern - Monthly
XYZ,3.7,34T -36T,Data Science Intern - Monthly
Wipro,3.8,2L -2L,Data Science Intern
Accenture,4.0,48T -53T,Data Science Intern
Rakuten Symphony,3.7,29T -31T,Data Science Intern - Monthly
Emplay,3.8,19T -21T,Data Science Intern - Monthly
NielsenIQ,3.9,14T -16T,Data Science Intern - Monthly
KPMG,3.8,19T -21T,Data Science Intern - Monthly
Packt,4.0,39T -42T,Data Science Intern - Monthly
Fafadia Tech,4.9,14T -16T,Data Science Intern - Monthly
Oerlikon,3.7,1L -1L,Data Science Intern
Rootally AI,,19T -21T,Data Science Intern - Monthly
Bharat Software Solutions,5.0,14T -16T,Data Science Intern - Monthly
Scaler Academy,4.0,4L -4L,Data Science Intern
Acies Global,4.5,11T -12T,Data Science Intern - Monthly
Shyena Tech Yarns,3.8,11T -13T,Data Scientist Intern - Monthly
Aditya Birla Management,3.1,24T -26T,Data Scientist Intern - Monthly
Brave AI Lab,5.0,10T -10T,Data Scientist Intern - Monthly
AB InBev,3.9,30T -32T,Data Scientist Intern - Monthly
Decimal Point Analytics,4.3,57T -63T,Data Scientist Intern
Teleperformance,4.2,3L -3L,Data Scientist Intern
KONE,4.1,16T -17T,Data Scientist Intern - Monthly
LetsGrowMore,4.3,2L -2L,Data Scientist Intern
HighRadius,3.7,14T -15T,Data Scientist Intern - Monthly
iNeuron,4.4,4L -4L,Data Scientist Intern
Vyapar,4.2,24T -26T,Data Scientist Intern - Monthly
Cerebulb,4.4,10T -10T,Data Scientist Intern - Monthly
Karbon Card,3.6,19T -21T,Data Scientist Intern - Monthly
Technovert,4.0,14T -16T,Data Scientist Intern - Monthly
ABM Industries,3.1,14T -16T,Data Scientist Intern - Monthly
Ambrapali Electrotech,4.0,6L -7L,Data Scientist Intern
Bharat Heavy Electricals,4.1,14T -16T,Data Scientist Intern - Monthly
Hogetic Lab,,10T -10T,Data Scientist Intern - Monthly
Soften Technologies,3.3,10T -10T,Data Scientist Intern - Monthly
Flam,4.4,24T -26T,Data Scientist Intern - Monthly
AI Variant,4.2,3L -3L,Data Scientist Intern
Maxgen Technologies,4.8,13T -15T,Data Scientist Intern - Monthly
LittleMore Innovation Labs,2.6,10T -10T,Data Scientist Intern - Monthly
Tata Consultancy Services,3.9,29L -31L,Data Scientist Intern
Dubdub.ai,5.0,19T -21T,Data Scientist Intern - Monthly
Megh Technologies,4.4,10T -10T,Data Scientist Intern - Monthly
Yoshops,3.7,7T -7T,Data Scientist Intern - Monthly
3Analytics,4.0,14T -16T,Data Scientist Intern - Monthly
Pentation Analytics,3.1,19T -21T,Data Scientist Intern - Monthly
Centre for Development of Advanced Computing,3.9,11T -11T,Data Scientist Intern - Monthly
VIT Infotech,3.6,19T -21T,Data Scientist Intern - Monthly
MiQ,3.9,43T -47T,Data Scientist Intern - Monthly
Ola,3.0,39T -42T,Data Scientist Intern - Monthly
Grazitti Interactive,4.1,2L -2L,Lead Data Scientist - Monthly
Hike,4.3,30L -32L,Lead Data Scientist
Connecticut Computer Services,5.0,56L -60L,Lead Data Scientist
Shell,4.1,31L -33L,Lead Data Scientist - Contractor
Cisco Systems,4.4,11L -11L,Lead Data Scientist - Contractor
US Air Force,4.1,36L -40L,Lead Data Scientist
ADP,4.0,15L -17L,Lead Data Scientist
3D-IP Semiconductor,4.0,10L -11L,Lead Data Scientist
Codenscious,3.7,57T -62T,Lead Data Scientist - Monthly
MediaKind,3.7,25L -27L,Lead Data Scientist
Praxis,3.4,25L -27L,Lead Data Scientist
Anonymous Content,3.8,21L -22L,Lead Data Scientist
Dew Solutions,4.0,33L -35L,Lead Data Scientist
Scandid,4.4,31L -33L,Lead Data Scientist
Mindtree,4.0,34L -38L,Lead Data Scientist
Cyient,3.6,10L -11L,Lead Data Scientist
CASHe,3.6,16L -17L,Lead Data Scientist
Aviso,3.7,24L -26L,Lead Data Scientist
GSK,4.1,35L -38L,Lead Data Scientist
Manthan,4.1,35L -38L,Lead Data Scientist
RxLogix Corporation,3.0,30L -33L,Lead Data Scientist
HDFC Standard Life,3.5,22L -23L,Lead Data Scientist
Blackstraw,4.0,27L -29L,Lead Data Scientist
Hinduja Global Solutions,3.5,28L -30L,Lead Data Scientist
Zycus,3.6,10L -11L,Lead Data Scientist
Morningstar,4.1,16L -17L,Lead Data Scientist
J.P. Morgan,4.0,35L -38L,Lead Data Scientist
Johnson & Johnson,4.2,27L -30L,Lead Data Scientist
TIAA,4.0,32L -34L,Lead Data Scientist
Oracle,3.9,17L -18L,Lead Data Scientist
Eli Lilly and Company,4.1,29L -31L,Lead Data Scientist
Antuit,3.9,27L -29L,Lead Data Scientist
Hypersonix (CA),3.8,46L -50L,Lead Data Scientist
Happiest Minds Technologies,4.3,37L -40L,Lead Data Scientist
Nissan,3.9,27L -30L,Lead Data Scientist
NTT DATA,3.5,24L -27L,Lead Data Scientist
GE Research,3.7,22L -23L,Lead Data Scientist
SparrowAI,4.6,6L -6L,Lead Data Scientist
"Infovision, Inc.",4.3,21L -23L,Lead Data Scientist
Credit Suisse,3.8,30L -32L,Lead Data Scientist
Trianz,3.3,41L -44L,Lead Data Scientist
Wipro Digital,3.8,13L -14L,Lead Data Scientist
Bosch,4.3,30L -32L,Lead Data Scientist
Rakuten,3.7,42L -45L,Lead Data Scientist
DXC Technology,3.6,46L -50L,Lead Data Scientist
Cognerium Robotic Labs,2.6,59T -64T,Lead Data Scientist - Monthly
Straive,3.4,13L -14L,Lead Data Scientist
Bayshore Intelligence Solutions,5.0,17L -18L,Lead Data Scientist
Eaton,3.9,30L -33L,Lead Data Scientist
Home Credit India,3.6,29L -31L,Lead Data Scientist
Elevance Health,3.7,24L -26L,Lead Data Scientist
Myra Medicines,4.2,36L -40L,Lead Data Scientist
Mastercard,4.3,2L -2L,Lead Data Scientist
Cloudaeon,4.3,12L -13L,Lead Data Scientist
Skoruz,4.6,18L -20L,Lead Data Scientist
Techwave Consulting,3.9,15L -17L,Lead Data Scientist
CRED,4.4,91L -98L,Lead Data Scientist
RoundGlass,3.4,48L -52L,Lead Data Scientist
Freshworks,3.9,50L -54L,Lead Data Scientist
Hora.AI,3.8,28L -30L,Lead Data Scientist
Marico Limited,4.0,13L -14L,Lead Data Scientist
Huawei Technologies,3.7,55L -60L,Lead Data Scientist
HDFC Bank,3.6,41L -45L,Lead Data Scientist
Mindgraph,3.4,6L -7L,Lead Data Scientist
mfine,4.3,64L -70L,Lead Data Scientist
HRDevi Talent Acquisition,3.8,38L -41L,Lead Data Scientist
Absolutdata,3.4,12L -13L,Lead Data Scientist
National Payments Corporation of India,3.3,21L -23L,Lead Data Scientist
Barclays,4.0,34L -37L,Lead Data Scientist
Accentue,4.2,4L -5L,Lead Data Scientist
FOSSEE,3.9,4L -4L,Lead Data Scientist
Tesco,3.7,21L -23L,Lead Data Scientist
Chart Industries,3.5,13L -15L,Lead Data Scientist
Techolution,4.2,30L -33L,Lead Data Scientist
Citco,3.6,18L -20L,Lead Data Scientist
PNB MetLife,3.7,37L -41L,Lead Data Scientist
Coupa Software Inc,4.1,47L -51L,Lead Data Scientist
Netcore Cloud,3.7,50L -54L,Lead Data Scientist
Caterpillar,4.0,17L -18L,Lead Data Scientist
Nielsen,3.7,13L -14L,Lead Data Scientist
FICO,4.1,34L -37L,Lead Data Scientist
Fractal,4.1,1L -2L,Lead Data Scientist - Monthly
Smart Enovations,3.5,14L -15L,Lead Data Scientist
Kissht,4.2,27L -29L,Lead Data Scientist
Advantmed,3.9,17L -18L,Lead Data Scientist
Zensar Technologies,3.9,16L -17L,Lead Data Scientist
cloudmantra,2.6,11L -12L,Lead Data Scientist
BLKBOX (CA),5.0,10L -10L,Lead Data Scientist
Chistats,4.7,11L -12L,Lead Data Scientist
Anonymous,3.8,26L -29L,Lead Data Scientist
Deloitte,4.1,48L -52L,Lead Data Scientist
Locus,3.6,49L -53L,Lead Data Scientist
ZestMoney,4.3,30L -32L,Lead Data Scientist
Synechron,4.3,16L -18L,Lead Data Scientist
Mu Sigma,3.5,9L -10L,Lead Data Scientist
Apar Technologies,3.7,29L -31L,Lead Data Scientist
Tavant,4.3,36L -39L,Lead Data Scientist
Ameriprise,3.9,20L -22L,Lead Data Scientist
United Technologies,3.5,19L -21L,Lead Data Scientist
Evalueserve,3.9,22L -24L,Lead Data Scientist
Eastvantage Business Solutions,4.5,43T -47T,Lead Data Scientist - Monthly
Bridgeweave,4.0,29L -31L,Lead Data Scientist
Encora,4.3,32L -34L,Lead Data Scientist
Cisco Systems,4.4,29L -31L,Lead Data Scientist
Play Games24x7,4.3,25L -27L,Lead Data Scientist
Head Digital Works,4.0,17L -19L,Lead Data Scientist
Mercedes-Benz Research and Development India,4.0,22L -24L,Lead Data Scientist
iLink Digital,4.2,36L -39L,Lead Data Scientist
Secure Meters,4.1,13L -14L,Lead Data Scientist
Lumiq (India),3.5,2L -2L,Lead Data Scientist
Icertis,3.9,21L -23L,Lead Data Scientist
Flutura,4.5,33L -36L,Lead Data Scientist
Unilever,4.1,35L -39L,Lead Data Scientist
NICE Actimize,4.3,26L -28L,Lead Data Scientist
Edelweiss Tokio Life Insurance,3.7,31L -33L,Lead Data Scientist
Clairvolex,4.3,44L -48L,Lead Data Scientist
ProDigitalWorx,3.8,31L -33L,Lead Data Scientist
Ring,3.0,24L -26L,Lead Data Scientist
HackerEarth,3.9,36L -39L,Lead Data Scientist
Trellance,2.5,13L -14L,Lead Data Scientist
Hexaware Technologies,3.8,24L -26L,Lead Data Scientist
Indium Software,4.2,13L -14L,Lead Data Scientist
ICICI Bank,3.7,21L -23L,Lead Data Scientist
KredX,3.6,24L -26L,Lead Data Scientist
Accion Labs,4.0,23L -26L,Lead Data Scientist
Ayata,3.1,11L -12L,Lead Data Scientist
FlyNava Technologies,3.8,11L -12L,Lead Data Scientist
Fujitsu,3.7,19L -21L,Lead Data Scientist
Honeywell,4.0,24L -27L,Lead Data Scientist
Medgenome Labs,4.2,13L -15L,Lead Data Scientist
Foundation AI,4.1,40L -44L,Lead Data Scientist
Kolkata Business Analytics Group,,18L -19L,Lead Data Scientist
Snapdeal,4.3,29L -31L,Lead Data Scientist
Citi,3.9,24L -26L,Lead Data Scientist
Fidelity Investments,4.3,51L -55L,Lead Data Scientist
M3bi,4.4,24L -26L,Lead Data Scientist
Analytics Vidhya,4.0,32L -35L,Lead Data Scientist
SG Analytics,3.7,24L -25L,Lead Data Scientist
Koch Industries,3.8,27L -29L,Lead Data Scientist - Contractor
QBurst,4.6,14L -16L,Lead Data Scientist
Blue Yonder,4.1,51L -56L,Lead Data Scientist
Diageo,4.0,18L -19L,Lead Data Scientist
Meesho,3.5,72L -78L,Lead Data Scientist
FarEye,3.0,73L -79L,Lead Data Scientist
Publicis Sapient,3.8,20L -22L,Lead Data Scientist
ZEE5,3.1,42L -45L,Lead Data Scientist
Yum! Brands,4.1,20L -22L,Lead Data Scientist
Course5 Intelligence,4.4,35T -38T,Lead Data Scientist - Monthly
CloudMoyo,4.3,21L -23L,Lead Data Scientist
Intellipaat,3.2,19L -21L,Lead Data Scientist
BBC,3.9,42L -46L,Lead Data Scientist
Tata Consultancy Services (North America),3.8,16L -17L,Lead Data Scientist
FarEye,3.0,13L -15L,Associate Data Scientist
SymphonyAI,4.2,11L -12L,Associate Data Scientist
Gartner,4.1,16L -17L,Associate Data Scientist
Data Semantics,3.9,4L -4L,Associate Data Scientist
Entropik,3.8,13L -14L,Associate Data Scientist
SAP,4.4,10L -11L,Associate Data Scientist
aCubeIT,,3L -3L,Associate Data Scientist - Contractor
Redwood Algorithms,2.7,2L -2L,Associate Data Scientist
GeoSpoc,4.5,7L -7L,Associate Data Scientist
Philips,3.7,20L -22L,Associate Data Scientist
Xenon Automotive,3.9,54T -59T,Associate Data Scientist - Monthly Intern
Universal Electronics (WI),3.5,8L -8L,Associate Data Scientist
Dristi Tech,3.4,5L -5L,Associate Data Scientist
FIA Technology Services,4.4,9L -10L,Associate Data Scientist
Turing,4.0,3L -3L,Associate Data Scientist
JPMorgan Chase & Co,4.0,18L -20L,Associate Data Scientist
Knorex,4.6,3L -3L,Associate Data Scientist
Tesco Bengaluru,3.9,18L -19L,Associate Data Scientist
VCITY Technologies,3.4,2L -3L,Associate Data Scientist - Intern
Salesforce,4.1,26L -28L,Associate Data Scientist
Brain Vision Technology,4.4,5L -6L,Associate Data Scientist
AppVenturez,4.2,3L -3L,Associate Data Scientist
Comscore,3.4,6L -6L,Associate Data Scientist
RxLogix Corporation,3.0,8L -9L,Associate Data Scientist
Neptune Software Group,3.3,8L -9L,Associate Data Scientist
First American Financial Corporation,3.7,40T -44T,Associate Data Scientist - Monthly
Sysark,4.5,5L -5L,Associate Data Scientist
Rapido,4.2,23L -25L,Associate Data Scientist
SaveLIFE Foundation,3.5,5L -5L,Associate Data Scientist
VeeTechnologies,4.0,4L -4L,Associate Data Scientist
Zendrive,4.4,13L -14L,Associate Data Scientist
Lavorro,5.0,8L -9L,Associate Data Scientist
Novartis,4.0,7L -8L,Associate Data Scientist
Sky,3.9,201 -216,Associate Data Scientist - Hourly
SPIA Tech,3.7,3L -3L,Associate Data Scientist
Incture Technologies,3.6,6L -6L,Associate Data Scientist
Pivotchain Solutions,4.4,4L -4L,Associate Data Scientist
Think360.ai,4.2,5L -5L,Associate Data Scientist
Merck KGaA,4.0,5L -5L,Associate Data Scientist
Crediwatch,3.1,8L -8L,Associate Data Scientist
Hero Motors,3.4,2L -2L,Associate Data Scientist
Danske IT and Support Services,3.8,10L -11L,Associate Data Scientist
Husqvarna Group,3.8,11L -12L,Associate Data Scientist
Pasarpolis,3.3,7L -8L,Associate Data Scientist
DriveTurn,4.8,5L -6L,Associate Data Scientist
360DigiTMG,4.6,35T -38T,Associate Data Scientist - Monthly
OLX Group,3.8,18L -19L,Associate Data Scientist
XXX Energy Drink,4.1,6L -7L,Associate Data Scientist
Quantium,4.0,11L -11L,Associate Data Scientist
Lentra AI,4.2,30T -33T,Associate Data Scientist - Monthly
Emplay,3.8,7L -7L,Associate Data Scientist
OneBanc Technologies Pvt. Ltd,4.7,6L -7L,Associate Data Scientist
Celebal Technologies,4.1,5L -6L,Associate Data Scientist
vitrana,3.6,13L -14L,Associate Data Scientist
Pristine Infotech,4.0,12L -12L,Associate Data Scientist
Neal Analytics,3.6,16L -17L,Associate Data Scientist
OLA Electric,2.5,12L -13L,Associate Data Scientist
Merilytics,3.7,12L -13L,Associate Data Scientist
Prescient Healthcare Group,3.8,10L -10L,Associate Data Scientist
OPPO,3.6,12L -13L,Associate Data Scientist
Octro,3.9,15L -16L,Associate Data Scientist
Analytixpro,,5L -6L,Associate Data Scientist
XLHealth,4.1,13L -14L,Associate Data Scientist
Manthan,4.1,5L -5L,Associate Data Scientist
Deltax,4.0,6L -7L,Associate Data Scientist
Quadratic Insights,4.0,4L -5L,Associate Data Scientist
FarMart,4.6,8L -9L,Associate Data Scientist
CADD Centre,3.6,67T -73T,Associate Data Scientist - Monthly
Apar Technologies,3.7,26L -29L,Associate Data Scientist
Stratacent,4.6,7L -7L,Associate Data Scientist
MyClan Services,4.7,7L -8L,Associate Data Scientist
Constella Intelligence,3.6,12L -12L,Associate Data Scientist
Swiss Re,4.1,11L -12L,Associate Data Scientist
Dun & Bradstreet,3.9,6L -7L,Associate Data Scientist
First Student,3.9,3L -3L,Associate Data Scientist
NoBroker,3.3,10L -11L,Associate Data Scientist
Optum,3.6,50T -53T,Associate Data Scientist - Monthly Intern
SpringML,4.2,9L -9L,Associate Data Scientist
HCLTech,3.7,4L -5L,Associate Data Scientist
NoBroker,3.3,38T -42T,Associate Data Scientist - Monthly Intern
Tally Solutions,4.5,19L -20L,Associate Data Scientist
TechVantage Systems,3.5,3L -4L,Associate Data Scientist
IIT Delhi,4.4,5L -6L,Associate Data Scientist
NITS,3.5,10L -10L,Associate Data Scientist
ADQ Services,4.7,6L -6L,Associate Data Scientist
FinBox,4.2,8L -9L,Associate Data Scientist
GUS Education (India),3.2,9L -9L,Associate Data Scientist
Publicis Sapient,3.8,9L -10L,Associate Data Scientist
Truecaller,4.0,12L -13L,Associate Data Scientist
Episource,3.7,8L -9L,Associate Data Scientist
Chubb,3.7,4L -5L,Associate Data Scientist
ProVise Management Consultancy,3.1,30T -32T,Associate Data Scientist - Monthly
iManage,4.5,16L -18L,Associate Data Scientist
Get My Parking,4.1,7L -8L,Associate Data Scientist
ABC,3.9,8L -8L,Associate Data Scientist
Unified Healthcare Group,3.9,8L -9L,Associate Data Scientist
Innominds Software,3.5,8L -8L,Associate Data Scientist
Optum,3.6,15L -16L,Associate Data Scientist
EduWaive,4.3,4L -4L,Associate Data Scientist
Satheesh,3.9,89T -96T,Associate Data Scientist - Monthly
.Kreate,4.2,7L -8L,Associate Data Scientist
Corteva Agriscience,4.1,17L -18L,Associate Data Scientist
YASH Technologies,3.8,6L -7L,Associate Data Scientist
Ecolab,3.7,2L -2L,Associate Data Scientist - Intern
Celebal Technologies,4.1,5L -5L,Associate Data Scientist
Cognizant,3.8,8L -9L,Associate Data Scientist
BrandIdea Consultancy,3.1,6L -6L,Associate Data Scientist
NielsenIQ,3.9,11L -12L,Associate Data Scientist
Mu Sigma,3.5,8L -9L,Associate Data Scientist
Collabera,3.8,6L -6L,Associate Data Scientist
Legato Health Technologies,4.0,12L -13L,Associate Data Scientist
National Construction,4.3,14T -16T,Associate Data Scientist - Monthly
ThinkBridge,3.8,6L -6L,Associate Data Scientist
Larsen and toubro e engineering solutions,3.8,6L -7L,Associate Data Scientist
Saama Technologies,4.0,9L -10L,Associate Data Scientist
Condé Nast,3.6,12L -13L,Associate Data Scientist
Zoho,4.5,6L -6L,Associate Data Scientist
BizViz Technologies,3.9,5L -6L,Associate Data Scientist
GreyAtom,3.8,8L -9L,Associate Data Scientist
Myntra,4.1,21L -23L,Associate Data Scientist
Micron Technology,3.8,13L -14L,Associate Data Scientist
Verdis,4.1,7L -8L,Associate Data Scientist
Piramal Finance,4.2,16L -18L,Associate Data Scientist
Blume Global,3.2,11L -12L,Associate Data Scientist
Data-Core Systems,3.7,6L -6L,Associate Data Scientist
"Data Dynamics, Inc",2.7,7L -8L,Associate Data Scientist
crossml,4.6,10T -10T,Associate Data Scientist - Monthly
San Juan USD - Sacramento County,4.0,11L -12L,Associate Data Scientist
Connexis Technologies,4.3,4L -5L,Associate Data Scientist
Toluna,3.7,5L -6L,Associate Data Scientist
Cummins,4.2,7L -7L,Associate Data Scientist
Bepec Solutions,4.2,80T -87T,Associate Data Scientist - Monthly
IHS Markit,4.1,26L -28L,Associate Data Scientist
Vivriti Capital,4.5,17L -19L,Associate Data Scientist
Robert Bosch,4.2,4L -4L,Associate Data Scientist - Contractor
Nu-Pie Management Consultancy Services,4.8,4L -5L,Associate Data Scientist
Amstar Technologies,3.9,15T -16T,Associate Data Scientist - Monthly
Red Hat,4.2,11L -12L,Associate Data Scientist
Ford Credit,4.0,9L -9L,Associate Data Scientist
Aegis Consulting (India),3.7,7L -7L,Associate Data Scientist
Deloitte,4.1,10L -10L,Associate Data Scientist
CARS24.com,4.2,10L -11L,Associate Data Scientist
J.P. Morgan Asset Management,4.0,28L -30L,Associate Data Scientist
IFS India Mercantile,4.6,6L -7L,Associate Data Scientist
Juicy Couture,3.7,14L -15L,Associate Data Scientist
Tavant,4.3,9L -9L,Associate Data Scientist
ABB,4.0,12L -14L,Associate Data Scientist
Think Analytics,4.0,8L -9L,Associate Data Scientist
BYJU'S,3.3,8L -9L,Associate Data Scientist
Netlink,3.5,8L -8L,Associate Data Scientist
Anblicks,4.1,8L -8L,Associate Data Scientist
EYGBS (India),3.9,4L -5L,Associate Data Scientist
Pixis,4.1,11L -12L,Associate Data Scientist
Blend360,4.2,19L -21L,Associate Data Scientist
